DATE,GOLD_PRICE,GOLD_OPEN,GOLD_HIGH,GOLD_LOW,GOLD_CHANGE_%,SILVER_PRICE,SILVER_OPEN,SILVER_HIGH,SILVER_LOW,SILVER_CHANGE_%,GPRD,GPRD_ACT,GPRD_THREAT,EVENT,HAS_EVENT,GOLD_SILVER_RATIO,GOLD_VOLATILITY_30,SILVER_VOLATILITY_30,GOLD_SMA_50,GOLD_SMA_200,GPRD_ROLLING_30,YEAR,MONTH,DECADE
2016-04-21,1248.85,1243.49,1270.48,1242.88,0.39,17.0,16.94,17.7,16.72,0.24,93.31,120.93,100.87,,0,73.46176470588235,0.17654091785945314,0.25679587359564343,1237.0536000000002,1143.16325,111.91566666666668,2016,4,2010
2016-04-22,1232.3,1247.44,1252.98,1227.35,-1.33,16.96,16.99,17.36,16.82,-0.24,76.72,89.98,75.05,,0,72.65919811320754,0.17288036275883328,0.25532129317385854,1236.9386,1143.65425,112.52266666666667,2016,4,2010
2016-04-25,1237.9,1232.1,1242.3,1230.1,0.45,17.0,16.93,17.12,16.77,0.24,80.27,106.7,62.3,,0,72.81764705882354,0.1706877037873435,0.25296769322979396,1237.4976000000001,1144.359,110.70666666666666,2016,4,2010
2016-04-26,1243.44,1238.57,1245.15,1231.95,0.45,17.17,16.98,17.18,16.8,1.0,80.3,100.07,66.78,,0,72.41933605125217,0.17097359120203115,0.2526134982453643,1238.3594,1145.06915,108.96666666666667,2016,4,2010
2016-04-27,1246.1,1242.6,1251.3,1240.66,0.21,17.24,17.16,17.43,17.03,0.41,74.16,88.72,65.78,,0,72.27958236658932,0.15449615736797692,0.24663468686201048,1239.0986,1145.8324,108.09266666666667,2016,4,2010
2016-04-28,1266.48,1245.66,1270.1,1238.05,1.64,17.56,17.23,17.67,17.12,1.86,105.86,79.15,146.71,,0,72.12300683371299,0.16146251175218584,0.24663230780703185,1239.7812,1146.7108,108.96566666666668,2016,4,2010
2016-04-29,1293.74,1266.27,1296.49,1265.14,2.15,17.84,17.57,17.98,17.54,1.59,77.54,60.12,85.97,,0,72.51905829596413,0.1725811261092339,0.24721459594369308,1241.0922,1147.6840000000002,108.068,2016,4,2010
2016-05-02,1291.6,1293.69,1303.98,1287.48,-0.17,17.54,17.86,18.01,17.44,-1.68,99.32,58.24,116.59,,0,73.63740022805017,0.17004409459284223,0.25458073953849114,1242.7494,1148.6698999999999,107.62999999999998,2016,5,2010
2016-05-03,1286.0,1291.76,1302.4,1282.46,-0.43,17.43,17.54,17.73,17.3,-0.63,71.13,131.69,33.8,,0,73.78083763625932,0.17065426936989547,0.2561535537300207,1243.9202,1149.62315,107.45533333333333,2016,5,2010
2016-05-04,1279.49,1285.99,1289.68,1271.64,-0.51,17.37,17.41,17.48,17.14,-0.34,104.37,171.9,45.28,,0,73.66090961427749,0.1565263056470242,0.22276421380595512,1244.923,1150.53715,102.75499999999998,2016,5,2010
2016-05-05,1278.05,1279.85,1286.38,1269.24,-0.11,17.34,17.37,17.65,17.22,-0.17,103.83,69.0,115.11,,0,73.70530565167243,0.15623659927230646,0.22213390907639946,1245.7912000000001,1151.48245,101.48766666666666,2016,5,2010
2016-05-06,1288.7,1278.5,1296.1,1274.4,0.83,17.47,17.33,17.62,17.19,0.75,79.37,91.62,55.58,,0,73.76645678305668,0.1572695554459753,0.2215910194357904,1247.1132,1152.4477,97.908,2016,5,2010
2016-05-09,1263.85,1284.93,1287.98,1261.09,-1.93,17.03,17.39,17.5,16.9,-2.52,100.38,84.27,96.65,,0,74.21315325895478,0.16875309306336755,0.23804100253794389,1247.6273999999999,1153.33445,96.01433333333333,2016,5,2010
2016-05-10,1266.4,1264.11,1269.5,1257.65,0.2,17.12,17.01,17.18,16.88,0.53,72.8,51.84,112.43,,0,73.97196261682244,0.1614762674560175,0.2377756210723489,1248.3102000000001,1154.2292,92.809,2016,5,2010
2016-05-11,1277.69,1265.73,1279.18,1264.79,0.89,17.41,17.11,17.6,17.07,1.69,113.59,124.2,109.69,,0,73.38828259620908,0.15675237992193888,0.2375355433239602,1249.058,1155.1924000000001,91.91266666666667,2016,5,2010
2016-05-12,1263.49,1277.8,1280.99,1263.49,-1.11,16.98,17.4,17.47,16.95,-2.47,101.36,119.42,91.94,,0,74.41048292108363,0.16013159709802027,0.25018680585429676,1249.0539999999999,1156.0628,90.91533333333332,2016,5,2010
2016-05-13,1273.6,1263.61,1276.6,1263.51,0.8,17.11,16.97,17.2,16.83,0.77,88.22,79.15,88.03,,0,74.43600233781414,0.1589931856575142,0.2352887273820993,1249.3372,1156.9598,88.63266666666667,2016,5,2010
2016-05-16,1273.86,1272.51,1288.6,1271.33,0.02,17.14,17.06,17.41,17.04,0.18,66.87,51.28,76.99,,0,74.32088681446908,0.15757179157032322,0.23111883951801435,1249.4666,1157.80655,87.09033333333333,2016,5,2010
2016-05-17,1280.0,1274.06,1282.5,1269.5,0.48,17.25,17.13,17.36,17.02,0.64,88.4,51.84,121.08,,0,74.20289855072464,0.15421538332647514,0.22838332040443368,1249.8446,1158.6615,87.06166666666667,2016,5,2010
2016-05-18,1258.3,1279.71,1281.51,1255.05,-1.7,16.87,17.23,17.31,16.75,-2.2,92.4,73.69,107.57,,0,74.58802608180201,0.16136349906271766,0.2396888752564545,1249.9518,1159.3265000000001,86.75800000000001,2016,5,2010
2016-05-19,1255.1,1258.6,1261.92,1245.0,-0.25,16.49,16.85,16.93,16.29,-2.25,73.92,82.9,84.52,,0,76.11279563371741,0.15607377857089827,0.250401834253031,1249.625,1160.02675,86.09266666666667,2016,5,2010
2016-05-20,1252.3,1255.24,1259.98,1248.7,-0.22,16.53,16.48,16.67,16.39,0.24,115.9,164.0,68.4,,0,75.75922565033272,0.15625473169954426,0.24993060580395574,1249.7022,1160.7177000000001,88.40666666666667,2016,5,2010
2016-05-23,1249.24,1251.41,1256.36,1243.39,-0.24,16.38,16.48,16.58,16.27,-0.91,121.71,158.26,79.2,,0,76.26617826617827,0.15083591711264918,0.2294744311661522,1249.9814,1161.3756,89.27233333333334,2016,5,2010
2016-05-24,1227.0,1249.21,1251.26,1226.53,-1.78,16.22,16.37,16.45,16.17,-0.98,86.68,97.68,106.55,,0,75.64734895191123,0.15923063485198843,0.22680938195902925,1249.8738,1161.9205499999998,89.501,2016,5,2010
2016-05-25,1224.18,1227.0,1230.21,1217.65,-0.23,16.29,16.2,16.38,16.14,0.43,75.74,70.48,100.77,,0,75.14917127071824,0.15677867737062434,0.22708126265413006,1249.0958,1162.36915,88.76899999999999,2016,5,2010
2016-05-26,1220.15,1223.4,1234.01,1218.55,-0.33,16.32,16.26,16.59,16.19,0.18,68.92,82.44,61.13,,0,74.7640931372549,0.152738998477617,0.22681328047522795,1248.3408,1162.7041,87.84033333333333,2016,5,2010
2016-05-27,1212.4,1219.86,1223.7,1206.7,-0.64,16.23,16.3,16.37,16.09,-0.55,81.85,48.0,104.09,,0,74.70117067159582,0.15281539518805215,0.2270274570926219,1247.4828,1162.9608500000002,87.68833333333333,2016,5,2010
2016-05-30,1205.58,1213.38,1213.83,1199.97,-0.56,16.0,16.22,16.24,15.86,-1.42,108.73,57.81,144.66,,0,75.34875,0.1534731325371872,0.23075615842426966,1246.7196,1163.2134999999998,89.56933333333333,2016,5,2010
2016-05-31,1215.24,1206.45,1218.86,1206.2,0.8,15.99,16.01,16.17,15.93,-0.06,141.11,126.61,146.67,,0,76.0,0.14816728019085262,0.18911253398925293,1246.0567999999998,1163.58645,91.26466666666667,2016,5,2010
2016-06-01,1213.35,1216.4,1221.25,1206.5,-0.16,15.96,16.0,16.1,15.77,-0.19,100.84,140.74,75.47,,0,76.02443609022555,0.14763687718081883,0.18889383053755304,1245.9204,1164.02545,91.52000000000001,2016,6,2010
2016-06-02,1210.95,1213.62,1218.05,1209.99,-0.2,15.99,15.96,16.06,15.89,0.19,94.64,141.53,47.22,,0,75.73170731707317,0.14700752276580165,0.18880390111089235,1245.7996,1164.45165,91.56433333333332,2016,6,2010
2016-06-03,1244.49,1211.16,1244.91,1207.01,2.77,16.41,15.99,16.46,15.93,2.63,144.2,151.74,139.89,,0,75.83729433272394,0.16421563396892147,0.20575963180726586,1246.36,1165.0042999999998,93.81366666666666,2016,6,2010
2016-06-06,1245.24,1242.79,1248.79,1239.93,0.06,16.48,16.39,16.55,16.33,0.43,101.41,134.79,93.69,,0,75.56067961165049,0.1637436751957899,0.20610545600397806,1246.8438,1165.558,94.51833333333335,2016,6,2010
2016-06-07,1243.85,1245.56,1246.66,1234.9,-0.11,16.39,16.47,16.5,16.18,-0.55,79.22,78.98,74.11,,0,75.8907870652837,0.16329070178608351,0.20382410206850565,1246.8698,1166.0767,94.48233333333333,2016,6,2010
2016-06-08,1262.14,1244.64,1264.19,1243.09,1.47,17.04,16.41,17.11,16.38,3.95,76.72,71.99,82.56,,0,74.06924882629109,0.1686525642004145,0.2358140120336177,1247.6156,1166.71715,94.56766666666665,2016,6,2010
2016-06-09,1269.15,1262.55,1272.06,1257.56,0.56,17.31,17.05,17.35,16.93,1.57,61.34,75.27,47.09,,0,73.31889081455807,0.16261558913400115,0.23405258545642868,1248.3446000000001,1167.4366499999999,93.08366666666666,2016,6,2010
2016-06-10,1274.2,1269.41,1278.1,1264.47,0.4,17.34,17.29,17.4,17.14,0.18,62.17,44.27,88.62,,0,73.48327566320646,0.15001071159625473,0.22901236438280295,1249.3788,1168.19265,92.57133333333333,2016,6,2010
2016-06-13,1284.05,1274.05,1287.4,1272.7,0.77,17.45,17.34,17.47,17.11,0.64,93.31,134.37,43.11,,0,73.58452722063038,0.15181863503772536,0.22477674579956425,1250.7518,1169.0155499999998,92.37100000000001,2016,6,2010
2016-06-14,1285.85,1283.39,1290.18,1276.38,0.14,17.39,17.44,17.5,17.2,-0.32,108.36,195.47,34.32,,0,73.9419206440483,0.15135445835926545,0.22424744458973592,1251.846,1169.8358,93.61200000000001,2016,6,2010
2016-06-15,1291.49,1285.14,1297.09,1278.43,0.44,17.52,17.4,17.62,17.34,0.74,129.71,129.31,141.04,,0,73.71518264840184,0.15106372143482016,0.22501405592577908,1253.2288,1170.7627499999999,94.45666666666668,2016,6,2010
2016-06-16,1279.14,1293.51,1316.11,1278.77,-0.96,17.17,17.56,17.89,17.1,-2.03,78.98,111.16,54.09,,0,74.49854397204426,0.15373768255209772,0.23259081429691505,1253.9978,1171.6007,93.62833333333334,2016,6,2010
2016-06-17,1298.6,1279.35,1299.88,1277.19,1.52,17.49,17.2,17.54,17.18,1.91,99.29,125.98,67.55,,0,74.24814179531161,0.15817881268741632,0.23798309994866984,1255.162,1172.5542,94.29233333333333,2016,6,2010
2016-06-20,1290.15,1285.8,1292.36,1277.74,-0.65,17.5,17.4,17.65,17.28,0.02,90.83,85.22,97.74,,0,73.72285714285715,0.14846816176564123,0.22554133052629635,1255.8059999999998,1173.46095,93.974,2016,6,2010
2016-06-21,1268.44,1288.68,1294.38,1264.48,-1.68,17.28,17.51,17.59,17.18,-1.22,116.32,100.84,109.34,,0,73.4050925925926,0.15685623980228922,0.22851490538812533,1256.056,1174.2761500000001,95.42466666666668,2016,6,2010
2016-06-22,1266.31,1268.45,1271.0,1261.41,-0.17,17.26,17.31,17.35,17.1,-0.13,104.51,108.72,113.35,,0,73.3667439165701,0.1546731463875126,0.22309493556338256,1256.5194000000001,1175.0099500000001,95.122,2016,6,2010
2016-06-23,1255.65,1264.31,1271.65,1255.46,-0.84,17.29,17.22,17.49,17.19,0.18,106.86,63.92,133.28,,0,72.6229034123771,0.15321873739762773,0.21067321301142916,1257.0846,1175.6312,95.30533333333334,2016,6,2010
2016-06-24,1315.98,1253.86,1358.7,1251.66,4.8,17.74,17.16,18.36,17.16,2.57,67.6,70.94,76.92,,0,74.1815107102593,0.20646623946147755,0.22235721500341776,1258.7232000000001,1176.5141,94.618,2016,6,2010
2016-06-27,1324.8,1326.26,1335.7,1317.85,0.67,17.74,17.83,17.94,17.63,0.03,109.87,76.67,118.77,,0,74.67869222096957,0.20705957160128488,0.22238423088126513,1260.5882,1177.4716,96.05133333333333,2016,6,2010
2016-06-28,1312.51,1324.45,1326.39,1305.62,-0.93,17.77,17.74,17.87,17.53,0.19,96.44,50.16,118.55,,0,73.8610016882386,0.20905100993808728,0.2218495586375028,1261.8283999999999,1178.41015,96.31933333333333,2016,6,2010
2016-06-29,1318.89,1312.39,1328.23,1311.29,0.49,18.3,17.79,18.47,17.76,2.94,151.01,174.83,145.83,,0,72.07049180327868,0.2022966583515469,0.22577514202118099,1263.3252,1179.3526,98.273,2016,6,2010
2016-06-30,1322.18,1317.71,1324.11,1312.95,0.25,18.71,18.3,18.83,18.19,2.28,134.23,172.05,103.64,,0,70.66702298236237,0.2019166703293863,0.21942255325006607,1264.7918,1180.19345,100.28333333333333,2016,6,2010
2016-07-01,1342.3,1323.38,1344.6,1320.88,1.52,19.76,18.8,19.92,18.7,5.59,112.06,151.94,74.55,,0,67.93016194331983,0.20518542086998226,0.26571636093773143,1266.9918,1181.17375,100.15533333333335,2016,7,2010
2016-07-04,1350.78,1342.58,1357.97,1338.34,0.63,20.34,19.78,21.14,19.69,2.94,42.83,56.94,47.49,,0,66.41002949852508,0.2049609529017031,0.26995311558551244,1269.2494,1182.2674,97.52600000000001,2016,7,2010
2016-07-05,1356.14,1351.15,1357.71,1338.43,0.4,19.94,20.3,20.49,19.55,-1.96,98.28,92.21,96.14,,0,68.01103309929789,0.19554412877859004,0.2768527918876458,1271.5034,1183.4107999999999,97.91266666666665,2016,7,2010
2016-07-06,1363.89,1356.74,1375.3,1356.23,0.57,20.1,19.99,20.53,19.86,0.77,107.65,126.83,105.79,,0,67.85522388059701,0.1948882963533093,0.27674300281076264,1273.8591999999999,1184.65525,98.97633333333333,2016,7,2010
2016-07-07,1360.6,1363.56,1370.26,1350.8,-0.24,19.69,20.09,20.29,19.47,-2.02,141.48,175.09,121.7,,0,69.10106653123412,0.1946312942516032,0.2877544629218821,1275.7416,1185.8905,101.395,2016,7,2010
2016-07-08,1366.8,1359.21,1369.09,1336.08,0.46,20.29,19.68,20.35,19.22,3.03,131.03,146.95,136.19,,0,67.36323311976344,0.19228474895346812,0.29361282206190226,1277.2028,1187.0338000000002,103.03433333333334,2016,7,2010
2016-07-11,1355.25,1368.71,1375.11,1351.2,-0.85,20.29,20.36,20.7,20.12,0.01,90.25,84.68,97.11,,0,66.79398718580582,0.19369220846416293,0.2872721963920585,1278.4758,1188.1313,102.41833333333334,2016,7,2010
2016-07-12,1331.65,1355.16,1358.2,1330.15,-1.74,20.16,20.32,20.57,19.98,-0.63,114.82,114.47,143.22,,0,66.05406746031747,0.20289146742215694,0.2892809202009304,1279.3888,1189.0539999999999,101.54199999999999,2016,7,2010
2016-07-13,1342.85,1332.4,1345.6,1327.7,0.84,20.36,20.17,20.49,19.88,0.97,57.69,57.52,47.97,,0,65.95530451866405,0.2029469026452374,0.287829004411955,1280.656,1190.04125,100.10366666666665,2016,7,2010
2016-07-14,1335.1,1344.01,1347.1,1320.22,-0.58,20.33,20.41,20.57,20.01,-0.13,109.42,148.76,82.72,,0,65.6714215445155,0.20412513739205299,0.2886424641422636,1281.797,1191.02195,100.59633333333333,2016,7,2010
2016-07-15,1337.85,1336.31,1338.9,1322.55,0.21,20.23,20.35,20.37,19.99,-0.5,91.61,134.59,64.15,,0,66.13198220464656,0.19061590837104433,0.2858125530896645,1282.78,1191.9235500000002,98.84333333333333,2016,7,2010
2016-07-18,1328.79,1332.81,1335.7,1323.84,-0.68,20.04,20.17,20.25,19.71,-0.91,158.04,201.67,126.16,,0,66.30688622754491,0.19243765672028143,0.28972640390451454,1284.0788,1192.7475,100.731,2016,7,2010
2016-07-19,1332.13,1328.51,1335.29,1325.61,0.25,19.91,20.05,20.08,19.81,-0.66,190.25,167.35,214.03,,0,66.9075841285786,0.19217541112839917,0.29011555456202265,1285.3934,1193.56415,104.432,2016,7,2010
2016-07-20,1315.95,1331.81,1336.34,1312.49,-1.21,19.41,19.91,19.99,19.32,-2.51,104.29,128.73,82.59,,0,67.79752704791345,0.1929403908122949,0.2868238378947836,1286.1586,1194.21795,105.35100000000001,2016,7,2010
2016-07-21,1331.09,1316.31,1334.38,1310.95,1.15,19.79,19.42,19.91,19.24,1.95,146.57,146.12,154.38,,0,67.26073774633653,0.1947988123649059,0.28830621407415785,1287.5106,1194.95785,108.19200000000001,2016,7,2010
2016-07-22,1322.38,1330.94,1334.22,1319.58,-0.65,19.63,19.76,19.97,19.56,-0.81,150.14,149.68,140.46,,0,67.36525725929701,0.196093903559646,0.29055903272488787,1288.4862,1195.68375,111.12433333333334,2016,7,2010
2016-07-25,1315.56,1322.59,1324.12,1312.43,-0.52,19.55,19.66,19.73,19.3,-0.4,100.57,137.86,73.17,,0,67.29207161125319,0.19598499399111255,0.2914909044323667,1289.3202,1196.4093,111.36633333333333,2016,7,2010
2016-07-26,1320.32,1315.59,1325.08,1313.83,0.36,19.64,19.58,19.76,19.42,0.45,81.79,112.12,76.51,,0,67.22606924643584,0.19614138489707214,0.290648839465841,1290.1266,1197.1303500000001,110.48066666666665,2016,7,2010
2016-07-27,1339.86,1320.04,1342.62,1315.74,1.48,20.36,19.64,20.43,19.5,3.66,99.43,177.38,26.11,,0,65.80844793713163,0.20000819214255677,0.30541848948360156,1291.7578,1197.99415,109.47133333333333,2016,7,2010
2016-07-28,1335.79,1339.38,1345.53,1332.23,-0.3,20.17,20.35,20.54,20.11,-0.91,90.89,140.95,50.39,,0,66.22657411998016,0.19781017582201105,0.299290865113161,1293.3716,1198.84285,109.86833333333333,2016,7,2010
2016-07-29,1350.91,1335.75,1355.42,1330.0,1.13,20.34,20.18,20.43,19.97,0.81,107.76,140.13,85.71,,0,66.41642084562439,0.19577914229833243,0.29686495936915136,1295.3437999999999,1199.7761,110.15066666666667,2016,7,2010
2016-08-01,1353.21,1349.88,1355.22,1346.24,0.17,20.45,20.35,20.69,20.33,0.54,98.59,157.26,54.65,,0,66.1716381418093,0.19434229675989614,0.2965388944195031,1297.4232,1200.72615,110.40933333333332,2016,8,2010
2016-08-02,1363.68,1353.47,1367.81,1347.06,0.77,20.63,20.46,20.8,20.32,0.89,126.3,148.81,95.48,,0,66.10179350460496,0.18693210091411885,0.29173146925785587,1300.1568,1201.7097999999999,110.74199999999999,2016,8,2010
2016-08-03,1357.9,1363.65,1366.85,1354.16,-0.42,20.41,20.68,20.77,20.39,-1.08,118.51,168.78,75.08,,0,66.53111219990201,0.18757325604139644,0.2950643963783228,1302.8311999999999,1202.7188,111.20866666666666,2016,8,2010
2016-08-04,1361.2,1358.41,1365.45,1348.9,0.24,20.33,20.42,20.55,20.06,-0.37,154.44,116.8,203.71,,0,66.95523856369897,0.1847518861082759,0.29618937151741753,1305.6522,1203.79525,112.79466666666666,2016,8,2010
2016-08-05,1335.8,1360.72,1365.51,1334.87,-1.87,19.71,20.37,20.48,19.7,-3.07,93.31,120.93,93.11,,0,67.77270421106037,0.13786945280638185,0.30737484502214735,1308.1202,1204.76235,113.65166666666667,2016,8,2010
2016-08-08,1335.38,1335.18,1338.53,1329.84,-0.03,19.74,19.6,19.89,19.59,0.17,116.03,150.37,96.48,,0,67.64842958459981,0.13663630225479703,0.30724746293116467,1310.7162,1205.7704999999999,113.857,2016,8,2010
2016-08-09,1340.75,1334.85,1343.24,1330.47,0.4,19.86,19.72,19.9,19.58,0.62,114.04,140.76,108.37,,0,67.51007049345418,0.13394538058525926,0.30725563025269736,1313.2264000000002,1206.88625,114.44366666666666,2016,8,2010
2016-08-10,1346.67,1340.95,1357.57,1340.3,0.44,20.1,19.93,20.53,19.9,1.2,116.23,147.47,105.44,,0,66.99850746268656,0.13383258580740268,0.29841915431456667,1315.8928,1208.0824,113.28433333333332,2016,8,2010
2016-08-11,1338.87,1347.26,1353.78,1335.93,-0.58,19.97,20.11,20.35,19.93,-0.67,97.58,81.92,136.66,,0,67.04406609914872,0.13503249534693879,0.2940587989616153,1318.4512,1209.257,112.06266666666666,2016,8,2010
2016-08-12,1336.19,1338.7,1356.28,1333.98,-0.2,19.73,19.97,20.25,19.66,-1.2,112.61,112.26,124.85,,0,67.72377090724785,0.12769542439447581,0.24856147491816685,1320.2852000000003,1210.49475,112.08099999999999,2016,8,2010
2016-08-15,1339.36,1338.08,1344.21,1335.95,0.24,19.82,19.78,20.07,19.72,0.48,97.81,117.01,75.91,,0,67.57618567103935,0.12647305175573081,0.23308373060018123,1322.1676,1211.73105,113.91366666666666,2016,8,2010
2016-08-16,1346.08,1339.69,1358.38,1339.47,0.5,19.8,19.83,20.13,19.72,-0.13,95.12,122.72,74.45,,0,67.98383838383837,0.1268133986173358,0.22610068887724313,1324.2122,1213.0119,113.80833333333334,2016,8,2010
2016-08-17,1348.66,1345.7,1352.07,1337.7,0.19,19.71,19.8,19.94,19.4,-0.43,61.16,91.45,50.85,,0,68.42516489091831,0.12574280546624514,0.22509076886110313,1325.9426,1214.3245,112.25866666666667,2016,8,2010
2016-08-18,1352.34,1349.05,1356.6,1345.84,0.27,19.75,19.69,19.95,19.61,0.22,118.66,78.86,139.78,,0,68.47291139240505,0.12589064022364369,0.21715690197632898,1327.6064,1215.66095,111.498,2016,8,2010
2016-08-19,1341.78,1352.91,1353.44,1337.93,-0.78,19.32,19.8,19.81,19.26,-2.22,78.4,117.24,32.6,,0,69.45031055900621,0.12695084550349256,0.2063749355881234,1328.9579999999999,1216.95165,109.74366666666667,2016,8,2010
2016-08-22,1339.02,1340.83,1341.65,1332.1,-0.21,18.91,19.01,19.15,18.82,-2.08,84.6,90.83,64.94,,0,70.81015335801163,0.12484344953418001,0.21401382951162334,1330.0574,1218.2325,109.55533333333332,2016,8,2010
2016-08-23,1338.1,1339.34,1345.45,1335.65,-0.07,18.83,18.94,19.17,18.83,-0.44,89.98,123.35,65.47,,0,71.06213489113118,0.11393820228908513,0.21373989522631892,1331.1024,1219.57115,108.72733333333333,2016,8,2010
2016-08-24,1323.75,1337.88,1340.52,1323.7,-1.07,18.55,18.88,19.03,18.55,-1.49,139.23,185.07,96.48,,0,71.3611859838275,0.11542270176795281,0.21361550818297034,1331.7476000000001,1220.8342,111.44533333333334,2016,8,2010
2016-08-25,1321.7,1323.75,1327.5,1317.96,-0.15,18.54,18.57,18.71,18.51,-0.04,176.97,264.63,110.36,,0,71.28910463861921,0.11437568786161212,0.21369110951865672,1332.5988,1222.0307,113.69699999999999,2016,8,2010
2016-08-26,1321.33,1321.89,1341.54,1318.89,-0.03,18.65,18.53,19.1,18.52,0.58,80.3,80.06,66.78,,0,70.84879356568365,0.11415505911208346,0.21514520366067003,1333.0534,1223.24685,113.32,2016,8,2010
2016-08-29,1323.41,1320.47,1325.43,1315.1,0.16,18.88,18.68,18.93,18.4,1.23,151.2,219.24,91.44,,0,70.0958686440678,0.11265279221546247,0.21839048156408855,1333.7186000000002,1224.5172,113.092,2016,8,2010
2016-08-30,1311.15,1323.2,1325.7,1309.15,-0.93,18.61,18.9,19.0,18.58,-1.41,79.75,97.85,51.01,,0,70.4540569586244,0.11540639699139063,0.22097732351946023,1334.5728,1225.6955,109.40866666666666,2016,8,2010
2016-08-31,1308.95,1311.25,1316.54,1305.41,-0.17,18.66,18.64,18.91,18.54,0.23,86.18,128.87,53.75,,0,70.14737406216506,0.11009546894436135,0.21031069284382656,1335.4256,1226.8833,108.805,2016,8,2010
2016-09-01,1313.79,1309.12,1315.38,1302.23,0.37,18.89,18.67,18.98,18.6,1.23,72.01,110.45,46.06,,0,69.54949708840655,0.105123719042922,0.20506148036051555,1336.5883999999999,1228.0910000000001,106.31966666666666,2016,9,2010
2016-09-02,1325.01,1314.13,1329.09,1309.51,0.85,19.44,18.9,19.47,18.74,2.94,77.37,67.49,80.42,,0,68.15895061728395,0.10656229845983674,0.22225680444793075,1336.769,1229.422,103.89399999999999,2016,9,2010
2016-09-05,1327.08,1324.42,1329.32,1322.31,0.16,19.52,19.42,19.59,19.29,0.38,52.7,75.05,25.04,,0,67.98565573770492,0.10546202539515752,0.22229300713989336,1336.8146,1230.7353,102.29833333333335,2016,9,2010
2016-09-06,1349.88,1325.37,1352.16,1324.77,1.72,20.05,19.53,20.15,19.45,2.74,91.34,60.71,111.4,,0,67.32568578553617,0.11595945502819302,0.23552468418543518,1337.5620000000001,1232.13725,102.61666666666666,2016,9,2010
2016-09-07,1345.24,1348.67,1353.01,1342.74,-0.34,19.79,20.04,20.16,19.72,-1.3,91.87,101.77,84.88,,0,67.97574532592219,0.10859040008017402,0.21266627676149036,1338.089,1233.595,102.36466666666666,2016,9,2010
2016-09-08,1338.35,1345.11,1349.78,1335.54,-0.51,19.62,19.81,19.96,19.54,-0.86,60.41,60.23,58.61,,0,68.21355759429153,0.1092888152408239,0.21242018167812257,1338.4124,1234.9739,101.34866666666667,2016,9,2010
2016-09-09,1328.15,1338.41,1340.03,1327.7,-0.76,19.06,19.61,19.67,19.0,-2.88,116.91,106.84,105.32,,0,69.68258132214062,0.10611352551762177,0.22506011481340712,1338.1294,1236.1797,101.65366666666665,2016,9,2010
2016-09-12,1327.63,1328.29,1330.68,1320.79,-0.04,19.1,19.1,19.22,18.73,0.24,137.55,137.12,123.91,,0,69.50942408376963,0.10590152786635265,0.22430810831717748,1337.6664,1237.4659000000001,102.95233333333334,2016,9,2010
